debug1BW438:debugOPELKP,14,1488573946622,"{""rt"": 904, ""trial_type"": ""text"", ""internal_node_id"": ""0.0-0.0"", ""time_elapsed"": 907, ""key_press"": 32, ""trial_index"": 0}"
debug1BW438:debugOPELKP,15,1488573948333,"{""rt"": 707, ""trial_type"": ""text"", ""internal_node_id"": ""0.0-1.0"", ""time_elapsed"": 2618, ""key_press"": 32, ""trial_index"": 1}"
debug1BW438:debugOPELKP,16,1488573951640,"{""rt"": 904, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-0.0"", ""time_elapsed"": 5925, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 2}"
debug1BW438:debugOPELKP,17,1488573953944,"{""rt"": 913, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-1.0"", ""time_elapsed"": 8229, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 3}"
debug1BW438:debugOPELKP,18,1488573956249,"{""rt"": 845, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-2.0"", ""time_elapsed"": 10534, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 4}"
debug1BW438:debugOPELKP,19,1488573958554,"{""rt"": 852, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-3.0"", ""time_elapsed"": 12839, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 5}"
debug1BW438:debugOPELKP,20,1488573960859,"{""rt"": 878, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-4.0"", ""time_elapsed"": 15144, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 6}"
debug1BW438:debugOPELKP,21,1488573963166,"{""rt"": 886, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-5.0"", ""time_elapsed"": 17451, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 7}"
debug1BW438:debugOPELKP,22,1488573965474,"{""rt"": 861, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-6.0"", ""time_elapsed"": 19759, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 8}"
debug1BW438:debugOPELKP,23,1488573967782,"{""rt"": 891, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-7.0"", ""time_elapsed"": 22067, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 9}"
debug1BW438:debugOPELKP,24,1488573970089,"{""rt"": 767, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-8.0"", ""time_elapsed"": 24374, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 10}"
debug1BW438:debugOPELKP,25,1488573972393,"{""rt"": 939, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""internal_node_id"": ""0.0-2.0-9.0"", ""time_elapsed"": 26678, ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 11}"
debug1BW438:debugOPELKP,26,1488573976755,"{""rt"": 3359, ""trial_type"": ""text"", ""internal_node_id"": ""0.0-3.0"", ""time_elapsed"": 31040, ""key_press"": 32, ""trial_index"": 12}"
debug7XE757:debugAL26KB,0,1488581848267,"{""rt"": 658, ""trial_type"": ""text"", ""time_elapsed"": 661, ""internal_node_id"": ""0.0-0.0"", ""key_press"": 32, ""trial_index"": 0}"
debug7XE757:debugAL26KB,1,1488581849726,"{""rt"": 454, ""trial_type"": ""text"", ""time_elapsed"": 2120, ""internal_node_id"": ""0.0-1.0"", ""key_press"": 32, ""trial_index"": 1}"
debug7XE757:debugAL26KB,2,1488581853034,"{""rt"": -1, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 5428, ""internal_node_id"": ""0.0-2.0-0.0"", ""key_press"": -1, ""response"": ""visual"", ""trial_index"": 2}"
debug7XE757:debugAL26KB,3,1488581855339,"{""rt"": -1000, ""trial_type"": ""single-audio-delay"", ""time_elapsed"": 7733, ""internal_node_id"": ""0.0-3.0-0.0"", ""key_press"": -1, ""response"": ""auditory"", ""trial_index"": 3}"
debug7XE757:debugAL26KB,4,1488581857505,"{""rt"": 1165, ""trial_type"": ""text"", ""time_elapsed"": 9899, ""internal_node_id"": ""0.0-4.0"", ""key_press"": 18, ""trial_index"": 4}"
debug7XE757:debugAL26KB,5,1488582595277,"{""rt"": 829, ""trial_type"": ""text"", ""time_elapsed"": 833, ""internal_node_id"": ""0.0-0.0"", ""key_press"": 32, ""trial_index"": 0}"
debug7XE757:debugAL26KB,6,1488582596839,"{""rt"": 558, ""trial_type"": ""text"", ""time_elapsed"": 2396, ""internal_node_id"": ""0.0-1.0"", ""key_press"": 32, ""trial_index"": 1}"
debug7XE757:debugAL26KB,7,1488582600148,"{""rt"": 912, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 5705, ""internal_node_id"": ""0.0-2.0-0.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 2}"
debug7XE757:debugAL26KB,8,1488582602453,"{""rt"": 891, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 8010, ""internal_node_id"": ""0.0-2.0-1.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 3}"
debug7XE757:debugAL26KB,9,1488582604762,"{""rt"": 567, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 10319, ""internal_node_id"": ""0.0-2.0-2.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 4}"
debug7XE757:debugAL26KB,10,1488582607068,"{""rt"": 796, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 12625, ""internal_node_id"": ""0.0-2.0-3.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 5}"
debug7XE757:debugAL26KB,11,1488582609373,"{""rt"": 708, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 14930, ""internal_node_id"": ""0.0-2.0-4.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 6}"
debug7XE757:debugAL26KB,12,1488582611683,"{""rt"": 772, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 17240, ""internal_node_id"": ""0.0-2.0-5.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 7}"
debug7XE757:debugAL26KB,13,1488582613988,"{""rt"": 767, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 19545, ""internal_node_id"": ""0.0-2.0-6.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 8}"
debug7XE757:debugAL26KB,14,1488582616292,"{""rt"": 868, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 21849, ""internal_node_id"": ""0.0-2.0-7.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 9}"
debug7XE757:debugAL26KB,15,1488582618597,"{""rt"": 899, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 24154, ""internal_node_id"": ""0.0-2.0-8.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 10}"
debug7XE757:debugAL26KB,16,1488582620905,"{""rt"": 821, ""trial_type"": ""single-stim-delay"", ""stimulus"": ""/static/images/grey.png"", ""time_elapsed"": 26462, ""internal_node_id"": ""0.0-2.0-9.0"", ""key_press"": 32, ""response"": ""visual"", ""trial_index"": 11}"
